source_ref,source_type,source_id,title,language,status,approval,text_available,storage,text_size_chars,estimated_chunks,duplicate_group,include,exclude_reason,raw_sha256,content_hash_db,text_sha256
disc:doc_b527ca60b750d485,approved_crawled_document,doc_b527ca60b750d485,"Лучшие вина Fetească Neagră, Feteasca Regală, Rara Neagră и Viorica — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,3025,3,,include,,,f01064f7c5c68dbed336aa1bede373cd20ca45cc01c87f6e4b3293b8700b8c92,f01064f7c5c68dbed336aa1bede373cd20ca45cc01c87f6e4b3293b8700b8c92
disc:doc_ba965ea5ea96abd9,approved_crawled_document,doc_ba965ea5ea96abd9,Divin: из категории — в «географию» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,15580,15,,include,,,801c45dfe8e95a69bd61d0ab3dd619aaf3cea7402a502eb3e337bb57422ebccd,801c45dfe8e95a69bd61d0ab3dd619aaf3cea7402a502eb3e337bb57422ebccd
disc:doc_bc1965306c82e84f,approved_crawled_document,doc_bc1965306c82e84f,"Винодельни, где принимают гостей в День вина`2025 в Молдове — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,8870,8,,include,,,8120c1a274b87a2da30103a133302115e69bd15e4d8f274374099a85ab0e1ae2,8120c1a274b87a2da30103a133302115e69bd15e4d8f274374099a85ab0e1ae2
disc:doc_bd44806e579d6786,approved_crawled_document,doc_bd44806e579d6786,Epicrama: когда презентация вин — спектакль из пяти актов — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,9758,8,,include,,,df6b6a1cdf20ab95fdfe931224ce6424092f851e714419926d19e4a309890ac7,df6b6a1cdf20ab95fdfe931224ce6424092f851e714419926d19e4a309890ac7
disc:doc_bd48c1701c69e6d8,approved_crawled_document,doc_bd48c1701c69e6d8,Субсидии для столового виноградарства в Молдове — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7590,7,,include,,,c37c6394376f472f0ac21a28bbd9b9a4991b06744bc71e1511374e1de4599284,c37c6394376f472f0ac21a28bbd9b9a4991b06744bc71e1511374e1de4599284
disc:doc_bd4b5649ccede80b,approved_crawled_document,doc_bd4b5649ccede80b,"Дегустируем, как профи — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,6512,5,,include,,,9d2fdd10f062ba0e04dd8c569d97c8fc2bec860ddec6f3d4f608deb74f3805ba,9d2fdd10f062ba0e04dd8c569d97c8fc2bec860ddec6f3d4f608deb74f3805ba
disc:doc_bdf75cf735b04587,approved_crawled_document,doc_bdf75cf735b04587,Точное виноделие Purcari: новые вина серии «1827» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12208,10,,include,,,96e811504ab7f1b3e663de37392e6bef044761a700f30a8544df0bfc697d8ff0,96e811504ab7f1b3e663de37392e6bef044761a700f30a8544df0bfc697d8ff0
disc:doc_c109b2465a0aafac,approved_crawled_document,doc_c109b2465a0aafac,У молдавского виноградарства и виноделия появились ориентиры для развития — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,14645,13,,include,,,88b1b11a72e0426564ccbf3ad6fed89cc1d24c49506d601cdcb5e23b0fe77448,88b1b11a72e0426564ccbf3ad6fed89cc1d24c49506d601cdcb5e23b0fe77448
disc:doc_c1e28a43e4afdbfa,approved_crawled_document,doc_c1e28a43e4afdbfa,Wine Regions - Wine of Moldova,en,approved,approved,true,postgres:knowledge_documents.text,1538,2,,include,,,181070d7c50115c1e60de1da169fbd9dd3c7fcaa3118cd5aef5f63c5297f802a,181070d7c50115c1e60de1da169fbd9dd3c7fcaa3118cd5aef5f63c5297f802a
disc:doc_c4d9cf5402051f68,approved_crawled_document,doc_c4d9cf5402051f68,Vinul Moldovei - Wine of Moldova,ro,approved,approved,true,postgres:knowledge_documents.text,853,1,,include,,,7bbd65e237edd66277d220add15f376a16f625a592f55f10a76c20a56ca11dd8,7bbd65e237edd66277d220add15f376a16f625a592f55f10a76c20a56ca11dd8
disc:doc_c6568228e9390b5c,approved_crawled_document,doc_c6568228e9390b5c,Из чего пить виски? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7309,8,,include,,,535ffeee6e9cf46d4630b41d4f24be09bd6288e1aec605c4822758811d984f8b,535ffeee6e9cf46d4630b41d4f24be09bd6288e1aec605c4822758811d984f8b
disc:doc_c88df89ef6c0e647,approved_crawled_document,doc_c88df89ef6c0e647,«Школьные» вина экспортируются в Канаду — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12288,13,,include,,,8a5a9dabd6c5ca34561924583e25646aa9d9be4e9a359d708984f47b1cc1aaae,8a5a9dabd6c5ca34561924583e25646aa9d9be4e9a359d708984f47b1cc1aaae
disc:doc_ca189c5ccf19f6d1,approved_crawled_document,doc_ca189c5ccf19f6d1,Сезон виноделия-2025: в Cricova — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6626,8,,include,,,2b9c9c26f1a51d1d7f1cfade5fe443c14b44c692c6cd2c80f7087b3b6f8290df,2b9c9c26f1a51d1d7f1cfade5fe443c14b44c692c6cd2c80f7087b3b6f8290df
disc:doc_caf047cc179c8492,approved_crawled_document,doc_caf047cc179c8492,Юрие Скутару: «Мы обречены производить качественные вина» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,18385,16,,include,,,f90960811418e23b6d5115b44babfff848275778057ea2f59484de26d308eba0,f90960811418e23b6d5115b44babfff848275778057ea2f59484de26d308eba0
disc:doc_cb496956b6a3a15d,approved_crawled_document,doc_cb496956b6a3a15d,Alcohol Free: безалкогольные вина из Молдовы — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,16206,17,,include,,,5508f7d2da3f3c53cac154697d75f06bd624f771e822a4f763f22b3c95dceaba,5508f7d2da3f3c53cac154697d75f06bd624f771e822a4f763f22b3c95dceaba
disc:doc_ccd7f8ef35a57a31,approved_crawled_document,doc_ccd7f8ef35a57a31,Награды Национального дня вина`2024 — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4099,4,,include,,,a6dc09d3a737f2d792b3be010135ea43ec9355c5f1f0b6e9a55bec9440867134,a6dc09d3a737f2d792b3be010135ea43ec9355c5f1f0b6e9a55bec9440867134
disc:doc_cd9e7b96026cda5b,approved_crawled_document,doc_cd9e7b96026cda5b,Экспорт винодельческой продукции из Молдовы за 7 мес. 2025 г. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4530,4,,include,,,0ae5ea0508d686f094aa28bddbfaa5c51bc8858f33fe59c281cfac0a85dbf2fa,0ae5ea0508d686f094aa28bddbfaa5c51bc8858f33fe59c281cfac0a85dbf2fa
disc:doc_cf0a7004ca7d49ee,approved_crawled_document,doc_cf0a7004ca7d49ee,Știri și Media - Wine of Moldova,ro,approved,approved,true,postgres:knowledge_documents.text,724,1,,include,,,128bf4f1e5ed7ff1dec39efb30a728a2ef78ceb9e4fa50d6e89f31f297b3c105,128bf4f1e5ed7ff1dec39efb30a728a2ef78ceb9e4fa50d6e89f31f297b3c105
disc:doc_cf170ac76e20fe1a,approved_crawled_document,doc_cf170ac76e20fe1a,Откуда «перец» в винах Syrah/ Shiraz? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3076,3,,include,,,9661617e4ca896a62018fb0f6a8eda8235dcca9edde884f4e40cfa023fcce37e,9661617e4ca896a62018fb0f6a8eda8235dcca9edde884f4e40cfa023fcce37e
disc:doc_d1701352723d348e,approved_crawled_document,doc_d1701352723d348e,Сочетания трав и специй с вином — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3901,4,,include,,,7448cf448b6ccea93b6e8d517d8d789a420e34b60383b84b2a9cb72fa2fbaabd,7448cf448b6ccea93b6e8d517d8d789a420e34b60383b84b2a9cb72fa2fbaabd
disc:doc_d24d4a98b1031bac,approved_crawled_document,doc_d24d4a98b1031bac,Английский след в энотеке Invino — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7556,7,,include,,,38ba8c486c3fa32c8b6e07b8aaa2911d3c2e132869eb73f428c94959e566c7cd,38ba8c486c3fa32c8b6e07b8aaa2911d3c2e132869eb73f428c94959e566c7cd
disc:doc_d297ee44f12cc54a,approved_crawled_document,doc_d297ee44f12cc54a,"Рара-нягрэ — больше, чем морфология, это — идентичность — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,6621,7,,include,,,6c4f4615e2004c81e869070482a67753c7a4ebbe194f7b13754584336574cc24,6c4f4615e2004c81e869070482a67753c7a4ebbe194f7b13754584336574cc24
disc:doc_d36e8e19facd851c,approved_crawled_document,doc_d36e8e19facd851c,"Автохтон Копчак — в вине! Copceac, 2022 от Novak Winery — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,8003,7,,include,,,9de0983006640a8be31694e5015fe4d221f939375ef91dc1cc6ee17bb0fe9328,9de0983006640a8be31694e5015fe4d221f939375ef91dc1cc6ee17bb0fe9328
disc:doc_d591a69378c29f93,approved_crawled_document,doc_d591a69378c29f93,Над чем работали молдавские ученые в 2023 г. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,16141,18,,include,,,a23378a676fb77e255d352bfc157674ed48a6f86f546d2cbd744a49d0e998392,a23378a676fb77e255d352bfc157674ed48a6f86f546d2cbd744a49d0e998392
disc:doc_d70e99392d2d5692,approved_crawled_document,doc_d70e99392d2d5692,Пополнение на полке молдавских органических вин — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,12600,13,,include,,,444cdd16b6211ede7625806a6cce1436d7dad633608341e928dd1110600ac2c6,444cdd16b6211ede7625806a6cce1436d7dad633608341e928dd1110600ac2c6
disc:doc_d9c9956cc2f16e5f,approved_crawled_document,doc_d9c9956cc2f16e5f,Как алкоголь влияет на наш мозг? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,11266,10,,include,,,d10537b5d63c6ef8e3f8536c5dc7751d77f78a67be43e1b8d9b3cf1ff0f981d5,d10537b5d63c6ef8e3f8536c5dc7751d77f78a67be43e1b8d9b3cf1ff0f981d5
disc:doc_db44e1112c86b951,approved_crawled_document,doc_db44e1112c86b951,Молдавские вина в Hedonism Wines (в Лондоне) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,11485,13,,include,,,856ba93d3dd30ab74a99f75f30e7d1f4ea4fc7ec34306dded962cc4309cae7ec,856ba93d3dd30ab74a99f75f30e7d1f4ea4fc7ec34306dded962cc4309cae7ec
disc:doc_dc72d1dedfa0ee60,approved_crawled_document,doc_dc72d1dedfa0ee60,"Chardonnay, ты моё Chardonnay — always and forever! — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,3819,5,,include,,,8aad24a6369ca2ad3f231dcc6f2c6ad3b7cd917843dbbf610eff2ce68773d6ec,8aad24a6369ca2ad3f231dcc6f2c6ad3b7cd917843dbbf610eff2ce68773d6ec
disc:doc_de2e720e656430e3,approved_crawled_document,doc_de2e720e656430e3,Винный ресторан и винотека LeVin – интересное винное место — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,20000,20,,include,,,c3818e87e89c7984f2bff0771263c6ebab147f1b27225a2b5d2b53db6801166f,c3818e87e89c7984f2bff0771263c6ebab147f1b27225a2b5d2b53db6801166f
disc:doc_df18dde19f4ba969,approved_crawled_document,doc_df18dde19f4ba969,"V/ia/ Wine Bar — винные бар, бутик и «шоу-рум» — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,8587,7,,include,,,6fac7a0b9ee1443719566a5c06c812bf1751165f03a673436d48a3183e2b1502,6fac7a0b9ee1443719566a5c06c812bf1751165f03a673436d48a3183e2b1502
disc:doc_e128f0ade45ee5b9,approved_crawled_document,doc_e128f0ade45ee5b9,Скончался первый «летающий» винодел — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7246,7,,include,,,6d825710c9ddd4b1c6eb0aed14a91474debe1c73e78d259cbcf7824e91b3f2d8,6d825710c9ddd4b1c6eb0aed14a91474debe1c73e78d259cbcf7824e91b3f2d8
disc:doc_e36d372cdef65a1b,approved_crawled_document,doc_e36d372cdef65a1b,Creamfield – наш ответ Baileys — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3532,3,,include,,,bd040b27b77bfb2f7bc8971c355d4260c95a89b3a7b9e54f5ca005335d35bcad,bd040b27b77bfb2f7bc8971c355d4260c95a89b3a7b9e54f5ca005335d35bcad
disc:doc_e37ad104e391d5e1,approved_crawled_document,doc_e37ad104e391d5e1,"Сезон виноделия-2024: «Когда я увидела сусло, несколько минут не могла говорить» — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,7619,7,,include,,,953fc637409e7e89630e426c3d7ff744d1e04b5f59467843616ee9acf5196a05,953fc637409e7e89630e426c3d7ff744d1e04b5f59467843616ee9acf5196a05
disc:doc_e395884f3955bb8c,approved_crawled_document,doc_e395884f3955bb8c,Из жизни «волшебных» пузырьков в игристых винах — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,7014,7,,include,,,469e3d6a529ba32c4b5c681a0afa39bcd4d12ecf9012d4bd05b9423d883fd467,469e3d6a529ba32c4b5c681a0afa39bcd4d12ecf9012d4bd05b9423d883fd467
disc:doc_e854c1e24592c4ea,approved_crawled_document,doc_e854c1e24592c4ea,Что значат термины в дегустационных описаниях вин. Часть 2. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5788,5,,include,,,924bbea0b1435d9eaf50b9f935909c6df9d671742d8cd3ee6f114b6885755549,924bbea0b1435d9eaf50b9f935909c6df9d671742d8cd3ee6f114b6885755549
disc:doc_e93d61c2a78a84ca,approved_crawled_document,doc_e93d61c2a78a84ca,Вина Cricova вернулись на рынок США — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6689,6,,include,,,3deeaf574ae22297aec8390ceaf4ee0c6dd5efcf590a947062458eecdd4a7d7a,3deeaf574ae22297aec8390ceaf4ee0c6dd5efcf590a947062458eecdd4a7d7a
disc:doc_ec0e3bc267a199e9,approved_crawled_document,doc_ec0e3bc267a199e9,Экспорт молдавской винодельческой продукции за январь-июнь 2026 г. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3083,3,,include,,,aabf2bd4c65b8d86daf9d9fb57e5bc1570bee03fc71c5bd909b5ce4ae448f483,aabf2bd4c65b8d86daf9d9fb57e5bc1570bee03fc71c5bd909b5ce4ae448f483
disc:doc_ed46391beb2eeec5,approved_crawled_document,doc_ed46391beb2eeec5,Wine of Moldova: инвестиции за последние 10 лет — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,11331,11,,include,,,dc45cce558dcd47c6c37723c130d2db70a542fa586a4a16e0f5cb322e95642a4,dc45cce558dcd47c6c37723c130d2db70a542fa586a4a16e0f5cb322e95642a4
disc:doc_ee1ece0fa74fd06f,approved_crawled_document,doc_ee1ece0fa74fd06f,Как легко открыть бутылку вина со screw cap (ВИДЕО) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,2469,3,,include,,,42ec495545101efc05672262697ef21d60de98728be242e0cb0c48cd7e7e60f8,42ec495545101efc05672262697ef21d60de98728be242e0cb0c48cd7e7e60f8
disc:doc_ee9c8780d56282a1,approved_crawled_document,doc_ee9c8780d56282a1,Вам нужен декантер или аэратор? (ВИДЕО) — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,3555,3,,include,,,3a970d8f91d5fd603ca50e67f2d35891ab682d1f0afad4bfe51209363cf8ceee,3a970d8f91d5fd603ca50e67f2d35891ab682d1f0afad4bfe51209363cf8ceee
disc:doc_f0f8f9847439a0ab,approved_crawled_document,doc_f0f8f9847439a0ab,Правила вкуса от Александра Зорина — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,13327,12,,include,,,8e8864215aafe8d8d5561d1b22fd56617b7d41ba35e41a5a462912c0dddd0849,8e8864215aafe8d8d5561d1b22fd56617b7d41ba35e41a5a462912c0dddd0849
disc:doc_f0f929b87ed83b54,approved_crawled_document,doc_f0f929b87ed83b54,Products - Basavin,en,approved,approved,true,postgres:knowledge_documents.text,6975,6,,include,,,0da700fe0bdc17632243f8ae5e21fc2104611c1594f3c094520f252be8d1525b,0da700fe0bdc17632243f8ae5e21fc2104611c1594f3c094520f252be8d1525b
disc:doc_f237be0964ab3594,approved_crawled_document,doc_f237be0964ab3594,Румынская Băbească neagră против молдавской Rară neagră. Кто победил? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6200,7,,include,,,a631ddec78d29777b81b0d85d8cf0299bb80c49ed3951d6bbd052f211e7f1c61,a631ddec78d29777b81b0d85d8cf0299bb80c49ed3951d6bbd052f211e7f1c61
disc:doc_f44ab631c861c260,approved_crawled_document,doc_f44ab631c861c260,Лучший винодел 2025 года — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6158,6,,include,,,a98c86927603ac74ef47cd3f96f6f7592141bf88c768c6381d0c51f64fec592d,a98c86927603ac74ef47cd3f96f6f7592141bf88c768c6381d0c51f64fec592d
disc:doc_f849b3572581903f,approved_crawled_document,doc_f849b3572581903f,Молдова — «7000 лет с вином» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,14265,13,,include,,,4d26f364130e1408fdcc6d46db48a53913757923e6609d72066be03d1776c4f1,4d26f364130e1408fdcc6d46db48a53913757923e6609d72066be03d1776c4f1
disc:doc_fa3095dabb3bcb9b,approved_crawled_document,doc_fa3095dabb3bcb9b,"Штефан Одажиу о том, как командор стал хранителем — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,17151,16,,include,,,634d65a95010d2d1457ddf65c437de3890a82b41bab1a5401ecbd2b055d8a246,634d65a95010d2d1457ddf65c437de3890a82b41bab1a5401ecbd2b055d8a246
disc:doc_fb10f68dbae4caf3,approved_crawled_document,doc_fb10f68dbae4caf3,Игристые вина Bravista: насладись красотой момента! — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,9032,9,,include,,,f555e15366faba33edf51cefe7ff909eba881b66955338655234b18236a2afe4,f555e15366faba33edf51cefe7ff909eba881b66955338655234b18236a2afe4
disc:doc_fc6475a5524ec4af,approved_crawled_document,doc_fc6475a5524ec4af,Какие страны реэкспортируют вина? — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6765,6,,include,,,dfc9743c0dc3addfefecb6f2288e51a91dd490b65c272d89153c7c606b6e5b98,dfc9743c0dc3addfefecb6f2288e51a91dd490b65c272d89153c7c606b6e5b98
disc:doc_fc737fe216195e15,approved_crawled_document,doc_fc737fe216195e15,Полезный опыт АО Tomai-Vinex: как превратить отходы в доходы — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,6463,6,,include,,,91e3ee2d7cdd272825e23a6eb8a51c420caf52eb7757ed6386090c72012b3065,91e3ee2d7cdd272825e23a6eb8a51c420caf52eb7757ed6386090c72012b3065
disc:doc_fca564a88ad34f46,approved_crawled_document,doc_fca564a88ad34f46,Aroma pădurii в десяти ликёрах от АО Aroma — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,9880,8,,include,,,2da573db45b7f1f480e9e4fd171fa666dff39b6bfb87730584c3c64506bea735,2da573db45b7f1f480e9e4fd171fa666dff39b6bfb87730584c3c64506bea735
disc:doc_fd084ba06eaae3e2,approved_crawled_document,doc_fd084ba06eaae3e2,Сезон виноделия-2024: «Гроздь потеряла связь с кустом» — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,4753,5,,include,,,18c1962d7aaf9c5eec8fa113a77f0fca4f769f776ec937116ef7916f16a7679e,18c1962d7aaf9c5eec8fa113a77f0fca4f769f776ec937116ef7916f16a7679e
disc:doc_fd3476978898f174,approved_crawled_document,doc_fd3476978898f174,Медали молдавских вин и дивинов за 2025 г. — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,5122,4,,include,,,d22bad79e5847ee569e85480c9624f975d30a4d8d0739eab7401c1318977efa2,d22bad79e5847ee569e85480c9624f975d30a4d8d0739eab7401c1318977efa2
disc:doc_fd3d24f3f937fa02,approved_crawled_document,doc_fd3d24f3f937fa02,Salcuta Vin | Outstanding Wines,en,approved,approved,true,postgres:knowledge_documents.text,3455,3,,include,,,1c636da94441369a6bb2aed93d90c601991757953df79803371cd33a976b2ce2,1c636da94441369a6bb2aed93d90c601991757953df79803371cd33a976b2ce2
disc:doc_fe06930d0e5bd44e,approved_crawled_document,doc_fe06930d0e5bd44e,Вина Secole – возвращение к истокам — Wine and Spirits,ru,approved,approved,true,postgres:knowledge_documents.text,8394,8,,include,,,f565d52496cd913f74b0ff7bf42579e16f83cdf2e38015683239d3b1d25c8f0d,f565d52496cd913f74b0ff7bf42579e16f83cdf2e38015683239d3b1d25c8f0d
disc:doc_ff282abc2866eb15,approved_crawled_document,doc_ff282abc2866eb15,Винный маршрут — Кишинёв,ru,approved,approved,true,postgres:knowledge_documents.text,8871,8,,include,,,6fd975844007db6f8d867519cb8cd94957d4d6797df753a5ac1ae3b316653abf,6fd975844007db6f8d867519cb8cd94957d4d6797df753a5ac1ae3b316653abf
disc:doc_ffaa52d6aa797b0e,approved_crawled_document,doc_ffaa52d6aa797b0e,"Штефан Яманди о цифровизации, новой винной географии и юбилейном Дне вина — Wine and Spirits",ru,approved,approved,true,postgres:knowledge_documents.text,18594,19,,include,,,7fe76463d21f08b23d02f6af59dd938aa310a313804509319385155c46bcd1f6,7fe76463d21f08b23d02f6af59dd938aa310a313804509319385155c46bcd1f6
curated:Ghid_Vin-Divin_Moldova__ro_en__7__Print.md,curated-uploaded-pdf,Ghid_Vin-Divin_Moldova__ro_en__7__Print.md,Ghid Vin-Divin Moldova (ro+en) 7  Print,ru,git_committed,curated,true,filesystem:knowledge/source/Ghid_Vin-Divin_Moldova__ro_en__7__Print.md,229586,117,,include,,dc53811f39c6ae718faa7bfe1fc3f6945e5db6019a73f57906cc517cd7980e9c,,
curated:book-alig-everything-guide-to-wine.md,curated-book,book-alig-everything-guide-to-wine.md,"""Peter Alig — The Everything Guide to Wine (2010)""",ru,git_committed,curated,true,filesystem:knowledge/source/book-alig-everything-guide-to-wine.md,7611,6,,include,,f0b6799d0312454ab83e607a43afa9daa38a3a460f49e372759f92a34dd2878d,,
curated:book-beckett-1001-wines.md,curated-book,book-beckett-1001-wines.md,"""Neil Beckett (ed.) — 1001 Wines You Must Taste Before You Die (2008)""",ru,git_committed,curated,true,filesystem:knowledge/source/book-beckett-1001-wines.md,8720,5,,include,,3be81920b5fb474e8d39c1794da06352b3312f098ba9b9d335a6ae7fb816f02d,,
curated:book-clarke-rand-luchshie-vina-i-vinogradniki-mira.md,curated-book,book-clarke-rand-luchshie-vina-i-vinogradniki-mira.md,"""Oz Clarke, Margaret Rand — Лучшие вина и виноградники мира (2016)""",ru,git_committed,curated,true,filesystem:knowledge/source/book-clarke-rand-luchshie-vina-i-vinogradniki-mira.md,19299,11,,include,,22030f0fa42d3f7981b6f8cb51f5b78dd068b412b7890b5c33e1711cff949598,,
curated:book-priewe-vino-illyustrirovannaya-entsiklopediya.md,curated-book,book-priewe-vino-illyustrirovannaya-entsiklopediya.md,"""Йенс Приве — Вино. Иллюстрированная энциклопедия (2003)""",ru,git_committed,curated,true,filesystem:knowledge/source/book-priewe-vino-illyustrirovannaya-entsiklopediya.md,23570,17,,include,,eb4cab33fa6d9009ce81b77bb1ce4d49a8afdc662544535f6193f0fdda6678eb,,
curated:book-spence-iskusstvo-degustatsii-vina.md,curated-book,book-spence-iskusstvo-degustatsii-vina.md,"""Годфри Спенс — Искусство дегустации вина (2005)""",ru,git_committed,curated,true,filesystem:knowledge/source/book-spence-iskusstvo-degustatsii-vina.md,25545,16,,include,,bc3231c20c867888d56a3db7b2febf2b2f943a4c7203787862105e9dde13a208,,
curated:book-vadim-luchshie-iz-luchshikh.md,curated-book,book-vadim-luchshie-iz-luchshikh.md,"""Франсуа Вадим — Вина. Лучшие из лучших (2012)""",ru,git_committed,curated,true,filesystem:knowledge/source/book-vadim-luchshie-iz-luchshikh.md,23378,13,,include,,8e177df3e746bed18a4e05a21084dc9feeb34d25ddca5fbbbf28b596a215f082,,
curated:cricova.md,curated-other,cricova.md,Винодельня Cricova,ru,git_committed,curated,true,filesystem:knowledge/source/cricova.md,445,1,,include,,28bbc8e5331d3fbdd74b56699c598017071beb3be93eeae717e3ff1c8f8e4980,,
curated:demo-crama-dealul-de-aur.md,curated-demo,demo-crama-dealul-de-aur.md,Crama Dealul de Aur (демонстрационная винодельня),ru,git_committed,curated,true,filesystem:knowledge/source/demo-crama-dealul-de-aur.md,4470,5,,exclude,demo_content,6909b375640c42ad2dcd5ac7d2850be24601dfb3ea84e94207e956c5e8b214dc,,
curated:demo-dealul-de-aur-feteasca-neagra-reserve-2019.md,curated-demo,demo-dealul-de-aur-feteasca-neagra-reserve-2019.md,Dealul de Aur Fetească Neagră Reserve 2019 (демонстрационное вино),ru,git_committed,curated,true,filesystem:knowledge/source/demo-dealul-de-aur-feteasca-neagra-reserve-2019.md,3138,3,,exclude,demo_content,14b3d6a65c505339c27c06b3eaef06219627bdf27360c69726c903448abeea6c,,
curated:feteasca-neagra.md,curated-feteasca,feteasca-neagra.md,Фетяска Нягрэ — автохтонный молдавский сорт,ru,git_committed,curated,true,filesystem:knowledge/source/feteasca-neagra.md,1227,2,,include,,654c92cc579422c43baf8e350b179252f7549d57bb35ccd1dd9310dff154f19e,,
curated:feteasca-neagra.ro.md,curated-feteasca,feteasca-neagra.ro.md,Fetească Neagră — soi autohton moldovenesc,ro,git_committed,curated,true,filesystem:knowledge/source/feteasca-neagra.ro.md,561,1,,include,,cee99c1f3c823a7991f589839eeeb0ef2ab41d8f1e128f6a96b0a76e16b80cfe,,
curated:manual-atu-winery.md,curated-manual,manual-atu-winery.md,"""ATU Winery — первая городская винодельня Молдовы""",ro,git_committed,curated,true,filesystem:knowledge/source/manual-atu-winery.md,1093,1,,include,,5cca5848a14b3fcefb53dc6d9cfd3e0d7bf61432aa353232af8400f7dca520cb,,
curated:manual-aurelius-winery.md,curated-manual,manual-aurelius-winery.md,"""Aurelius Winery — премиальные вина и игристые""",ro,git_committed,curated,true,filesystem:knowledge/source/manual-aurelius-winery.md,3156,2,,include,,3f8ec9cd8e7569cb156ca0d647d70e05fbe40643328c61ddd7243123c27b3466,,
curated:manual-chateau-cristi.md,curated-manual,manual-chateau-cristi.md,"""Chateau Cristi — вина юга Молдовы""",en,git_committed,curated,true,filesystem:knowledge/source/manual-chateau-cristi.md,941,1,,include,,b5d6c52e7f9a847f11cc84a3cdb4e05c4fca8975f9dcf04651e369c534fdc6d3,,
curated:manual-kislov-winery.md,curated-manual,manual-kislov-winery.md,"""КИСЛОВЪ — семейная винодельня из Бендер (Приднестровье)""",ru,git_committed,curated,true,filesystem:knowledge/source/manual-kislov-winery.md,2984,3,,include,,1fc6faff4a3122353fc1e55fe64527ddf9fa88cbd24a649563bf641779b3f77c,,
curated:manual-lion-gri.md,curated-manual,manual-lion-gri.md,"""Lion-Gri — производитель вина и разливочных решений (B2B)""",ro,git_committed,curated,true,filesystem:knowledge/source/manual-lion-gri.md,1334,2,,include,,23d4760d8093a088834f6e35930659acdf4cd5df05f9fc3ea85c0d17f6f2ca0c,,
curated:manual-radacini.md,curated-manual,manual-radacini.md,"""Radacini Wines — крупный производитель тихих и игристых вин""",ro,git_committed,curated,true,filesystem:knowledge/source/manual-radacini.md,1031,1,,include,,ba5f3a95e0c2e645ac7ee071e4bda5b09c11346095cd73e70409cc9b1c104774,,
